瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
737,辫力,2026-06-17 14:00,30.3,42.7,1.1,0,1003.4,1009.5,56
737,辫力,2026-06-17 15:00,28.8,195.9,2.6,0,1002.8,1008.9,59
737,辫力,2026-06-17 16:00,26.6,272.2,3.1,0,1003.1,1009.3,72
737,辫力,2026-06-17 17:00,21.6,322,2.6,2.5,1003.8,1010.1,98
737,辫力,2026-06-17 18:00,22.4,51.2,1.5,0,1003.4,1009.7,98
737,辫力,2026-06-17 19:00,22,57.4,3.2,0,1003.6,1009.9,97
737,辫力,2026-06-17 20:00,22,77.3,4.1,.5,1003.4,1009.7,98
737,辫力,2026-06-17 21:00,21.9,81.9,4.6,.5,1003.1,1009.4,98
737,辫力,2026-06-17 22:00,22.7,108.8,2.9,0,1003.1,1009.4,94
737,辫力,2026-06-17 23:00,22.9,121,1.6,0,1003.2,1009.5,94
737,辫力,2026-06-18 00:00,23.3,148.2,1.8,0,1003.1,1009.4,92
737,辫力,2026-06-18 01:00,23.2,148.8,2,0,1003.2,1009.5,88
737,辫力,2026-06-18 02:00,23.1,162.1,.6,0,1003.2,1009.5,88
737,辫力,2026-06-18 03:00,22.1,4.8,1,.5,1003.1,1009.4,99
737,辫力,2026-06-18 04:00,21.6,30.6,1,.5,1003.2,1009.5,100
737,辫力,2026-06-18 05:00,21.2,71.9,1,1,1003.1,1009.4,100
737,辫力,2026-06-18 06:00,21.3,61.8,.9,.5,1003.2,1009.5,100
737,辫力,2026-06-18 07:00,21.6,87.7,2.4,.5,1003.3,1009.6,100
737,辫力,2026-06-18 08:00,22.1,93.9,1.8,0,1003.3,1009.6,97
737,辫力,2026-06-18 09:00,23.5,59.2,.9,0,1003.3,1009.6,92
737,辫力,2026-06-18 10:00,24.6,1.6,.7,0,1003,1009.2,88
737,辫力,2026-06-18 11:00,25.6,34.8,.7,0,1003.1,1009.3,88
737,辫力,2026-06-18 12:00,27.4,292.6,2.1,0,1002.9,1009.1,81
737,辫力,2026-06-18 13:00,26.7,285.6,3.8,0,1002.6,1008.8,82
737,辫力,2026-06-18 14:00,27.1,300.5,2.5,0,1002.2,1008.4,79
737,辫力,2026-06-18 15:00,29,303.4,2.9,0,1001.5,1007.6,72
737,辫力,2026-06-18 16:00,28.3,305.7,3.4,0,1001.4,1007.5,74
737,辫力,2026-06-18 17:00,26.6,308.8,4.7,0,1001.5,1007.7,80
737,辫力,2026-06-18 18:00,25.3,283.3,3.9,0,1001.4,1007.6,84
737,辫力,2026-06-18 19:00,24.6,306.5,3.5,0,1001.6,1007.8,85
737,辫力,2026-06-18 20:00,24.1,271.5,2.3,0,1002,1008.2,88
737,辫力,2026-06-18 21:00,23.1,254,2.1,0,1002.4,1008.7,93
737,辫力,2026-06-18 22:00,22.6,236.5,1.5,0,1003.2,1009.5,94
737,辫力,2026-06-18 23:00,22.6,230.1,.9,0,1003.4,1009.7,93
737,辫力,2026-06-19 00:00,22.6,233.4,1.3,0,1003.5,1009.8,93
737,辫力,2026-06-19 01:00,22.7,189.1,1.3,0,1003.3,1009.6,95
737,辫力,2026-06-19 02:00,22.6,0,.1,0,1002.7,1009,95
737,辫力,2026-06-19 03:00,22,97.4,1,0,1002.1,1008.4,98
737,辫力,2026-06-19 04:00,21.7,60.1,2.6,0,1001.5,1007.8,98
737,辫力,2026-06-19 05:00,21.3,332.3,1.7,0,1001.9,1008.2,100
737,辫力,2026-06-19 06:00,21.4,236.3,1.1,0,1002.8,1009.1,100
737,辫力,2026-06-19 07:00,22.5,0,.1,0,1002.8,1009.1,95
737,辫力,2026-06-19 08:00,23.1,74.3,.8,0,1002.6,1008.9,94
737,辫力,2026-06-19 09:00,24.7,29.9,.8,0,1002.3,1008.5,87
737,辫力,2026-06-19 10:00,26,69.3,1.3,0,1001.7,1007.9,85
737,辫力,2026-06-19 11:00,27.1,87.6,2.5,0,1001.4,1007.6,81
737,辫力,2026-06-19 12:00,27.9,85.8,3.9,0,1000.5,1006.6,79
737,辫力,2026-06-19 13:00,28.7,98.1,3.5,0,1000,1006.1,72
737,辫力,2026-06-19 14:00,27.9,176.2,3,0,1000.3,1006.4,74
737,辫力,2026-06-19 15:00,26.7,150.8,2,0,1000,1006.2,83
737,辫力,2026-06-19 16:00,27.8,197.5,1.6,0,999.8,1005.9,80
737,辫力,2026-06-19 17:00,27.3,69.7,2.1,0,999.1,1005.3,81
737,辫力,2026-06-19 18:00,27.2,94.6,2.4,0,998.6,1004.8,80
737,辫力,2026-06-19 19:00,26.9,98.7,1.7,0,998.5,1004.7,82
737,辫力,2026-06-19 20:00,26.7,141.2,2.9,0,998.4,1004.6,84
737,辫力,2026-06-19 21:00,24.6,133.1,2.4,1.5,998.3,1004.5,92
737,辫力,2026-06-19 22:00,20.6,71.9,1.9,6,998.1,1004.4,95
737,辫力,2026-06-19 23:00,21,83.2,4.1,.5,996.8,1003.1,95
737,辫力,2026-06-20 00:00,21.1,103.9,2.4,2,995.9,1002.2,96
737,辫力,2026-06-20 01:00,21.4,94.2,2.5,3.5,994.6,1000.9,100
737,辫力,2026-06-20 02:00,22.1,120.7,3.6,3,993.3,999.5,97
737,辫力,2026-06-20 03:00,21.7,125.2,4.3,10,992,998.2,99
737,辫力,2026-06-20 04:00,22.2,138.8,4.6,2.5,991,997.2,99
737,辫力,2026-06-20 05:00,22.4,157.3,3.9,2.5,990.5,996.7,100
737,辫力,2026-06-20 06:00,23.2,198.2,3.5,1,990.3,996.5,100
737,辫力,2026-06-20 07:00,23.9,219.3,6.1,.5,990.3,996.5,98
737,辫力,2026-06-20 08:00,24.2,220.8,6.7,0,990.3,996.5,94
737,辫力,2026-06-20 09:00,23,228.7,5.5,.5,990.7,996.9,99
737,辫力,2026-06-20 10:00,22.7,224.4,5.6,0,991,997.2,97
737,辫力,2026-06-20 11:00,22.4,223.9,6.2,0,991.6,997.8,100
737,辫力,2026-06-20 12:00,23.2,219,3.1,0,992.8,999,96
737,辫力,2026-06-20 13:00,23.2,254.5,4.9,0,993.4,999.6,92
737,辫力,2026-06-20 14:00,22.5,257.1,4.1,0,994,1000.2,94
737,辫力,2026-06-20 15:00,22.7,252.1,4.3,0,994.7,1000.9,91
737,辫力,2026-06-20 16:00,22.9,265.3,5.2,0,995.4,1001.6,91
737,辫力,2026-06-20 17:00,21.3,259.1,4.9,0,996.1,1002.4,99
737,辫力,2026-06-20 18:00,21.1,263.3,4.8,.5,997,1003.3,99
737,辫力,2026-06-20 19:00,21.1,260,3.2,.5,997.2,1003.5,99
737,辫力,2026-06-20 20:00,21,256.7,3.3,0,997.5,1003.8,98
737,辫力,2026-06-20 21:00,21,270.7,4.5,0,998.4,1004.7,98
737,辫力,2026-06-20 22:00,20.9,254.3,2.8,0,999.1,1005.4,98
737,辫力,2026-06-20 23:00,20.8,255,2.5,0,999.5,1005.8,98
737,辫力,2026-06-21 00:00,20.6,277.4,3.3,0,999.6,1005.9,98
737,辫力,2026-06-21 01:00,20.4,276.3,2.8,.5,999.6,1005.9,99
737,辫力,2026-06-21 02:00,20.2,265.2,2.8,0,1000,1006.3,99
737,辫力,2026-06-21 03:00,19.7,294.6,3.7,.5,1000.5,1006.8,100
737,辫力,2026-06-21 04:00,19.6,277.5,3.5,0,1000.9,1007.2,100
737,辫力,2026-06-21 05:00,19.5,296.9,2.6,0,1001.5,1007.9,100
737,辫力,2026-06-21 06:00,19.7,318.3,1.9,0,1001.7,1008,100
737,辫力,2026-06-21 07:00,20.8,304.3,1.6,0,1002.3,1008.6,96
737,辫力,2026-06-21 08:00,22.3,59.2,1.2,0,1002.4,1008.7,92
737,辫力,2026-06-21 09:00,22.6,322.5,1.6,0,1003.1,1009.4,89
737,辫力,2026-06-21 10:00,23.4,324.1,2.1,0,1003.6,1009.9,85
737,辫力,2026-06-21 11:00,25.1,311.6,1.8,0,1003.6,1009.8,78
737,辫力,2026-06-21 12:00,25.9,322.9,1.6,0,1003.3,1009.5,75
737,辫力,2026-06-21 13:00,26.7,355.6,1.6,0,1002.5,1008.7,69
737,辫力,2026-06-21 14:00,27.4,322,1.9,0,1002.2,1008.4,66
737,辫力,2026-06-21 15:00,26.3,347.3,2,0,1002.4,1008.6,69
737,辫力,2026-06-21 16:00,25.8,284.3,4.7,0,1002.4,1008.6,79
737,辫力,2026-06-21 17:00,25.1,298,4.2,0,1002,1008.2,78
737,辫力,2026-06-21 18:00,24.4,297.8,3.8,0,1002.1,1008.3,79
737,辫力,2026-06-21 19:00,23.6,297,3.6,0,1002.6,1008.9,82
737,辫力,2026-06-21 20:00,22.6,294.2,3.6,0,1003,1009.3,81
737,辫力,2026-06-21 21:00,21.6,278.7,3.3,0,1003.8,1010.1,87
737,辫力,2026-06-21 22:00,21.4,235.9,1.1,0,1004.1,1010.4,87
737,辫力,2026-06-21 23:00,21.1,197.8,1.9,0,1003.7,1010,90
737,辫力,2026-06-22 00:00,21.1,190.8,2,0,1003.3,1009.6,88
737,辫力,2026-06-22 01:00,20.8,263.9,1.4,0,1003.4,1009.7,89
737,辫力,2026-06-22 02:00,21,209.3,1.4,0,1003.1,1009.4,85
737,辫力,2026-06-22 03:00,21.1,153.9,1.5,0,1002.7,1009,88
737,辫力,2026-06-22 04:00,20.5,92.6,.5,0,1002.5,1008.8,94
737,辫力,2026-06-22 05:00,20.5,112.1,1.5,0,1002.2,1008.5,93
737,辫力,2026-06-22 06:00,20.5,72.9,2.2,0,1002.2,1008.5,95
737,辫力,2026-06-22 07:00,20.9,59.7,1.4,0,1002.9,1009.2,94
737,辫力,2026-06-22 08:00,22.3,54.4,.6,0,1003.3,1009.6,90
737,辫力,2026-06-22 09:00,22.7,212.6,.6,0,1003.5,1009.8,87
737,辫力,2026-06-22 10:00,23.4,285.9,1.3,0,1003.3,1009.6,87
737,辫力,2026-06-22 11:00,23.2,283,2.4,0,1003.2,1009.5,85
737,辫力,2026-06-22 12:00,23.8,300.8,2.2,0,1003.1,1009.4,84
737,辫力,2026-06-22 13:00,23.3,290.1,2.9,0,1002.8,1009.1,88
737,辫力,2026-06-22 14:00,23.3,279,2.9,0,1002.8,1009.1,88
737,辫力,2026-06-22 15:00,23.3,294.8,4.2,0,1002.7,1009,88
737,辫力,2026-06-22 16:00,22.8,295,3.3,0,1002.3,1008.6,88
737,辫力,2026-06-22 17:00,22.3,318.4,3.4,0,1002.4,1008.7,90
737,辫力,2026-06-22 18:00,21.8,301.5,3.7,0,1002.4,1008.7,90
737,辫力,2026-06-22 19:00,21.5,284.8,3.4,0,1003,1009.3,92
737,辫力,2026-06-22 20:00,21.3,267.6,1.7,0,1003.4,1009.7,94
737,辫力,2026-06-22 21:00,21.1,274,1.9,0,1004,1010.3,95
737,辫力,2026-06-22 22:00,20.6,239.2,1.3,0,1004.5,1010.8,98
737,辫力,2026-06-22 23:00,20.5,161.5,.5,0,1004.5,1010.8,99
737,辫力,2026-06-23 00:00,20.4,38.1,.7,0,1004.2,1010.5,100
737,辫力,2026-06-23 01:00,20.3,64,1.8,0,1003.7,1010,100
737,辫力,2026-06-23 02:00,20.4,84.9,1.6,0,1003.4,1009.7,100
737,辫力,2026-06-23 03:00,20.3,41.5,1.5,0,1002.9,1009.2,99
737,辫力,2026-06-23 04:00,20,62.9,2.3,0,1002.7,1009,100
737,辫力,2026-06-23 05:00,19.5,65.8,2.4,0,1002.7,1009.1,100
737,辫力,2026-06-23 06:00,19.5,62.4,2.8,0,1002.9,1009.3,100
737,辫力,2026-06-23 07:00,20.4,74.8,3,,1003.2,1009.5,96
737,辫力,2026-06-23 08:00,21.6,71,3.3,,1003.1,1009.4,88
737,辫力,2026-06-23 09:00,23.1,82.2,3.3,,1003.3,1009.6,80
737,辫力,2026-06-23 10:00,24.4,100,5.4,,1003.2,1009.4,69
737,辫力,2026-06-23 11:00,25.7,97,4.8,,1003.2,1009.4,65
737,辫力,2026-06-23 12:00,25.5,114.7,3.8,,1002.8,1009,64
737,辫力,2026-06-23 13:00,26.4,85.9,5.7,,1002.6,1008.8,61
737,辫力,2026-06-23 14:00,26.3,97.5,5.9,,1002.2,1008.4,57
737,辫力,2026-06-23 15:00,26.9,89.7,6.1,,1001.7,1007.9,57
737,辫力,2026-06-23 16:00,27.2,105.3,6.3,,1001.5,1007.7,54
737,辫力,2026-06-23 17:00,26.9,124,5.4,,1001.5,1007.7,56
737,辫力,2026-06-23 18:00,26,100,6.6,,1001.9,1008.1,56
737,辫力,2026-06-23 19:00,25.1,98.9,7.2,,1002,1008.2,58
737,辫力,2026-06-23 20:00,24.5,100.5,5.3,,1002.4,1008.6,60
737,辫力,2026-06-23 21:00,22.8,75.6,4,,1002.7,1009,70
737,辫力,2026-06-23 22:00,21.9,69,4.1,,1003.1,1009.4,72
737,辫力,2026-06-23 23:00,21.2,71.4,4.9,,1003.2,1009.5,73
737,辫力,2026-06-24 00:00,20.4,66.4,3.6,,1003,1009.3,76
737,辫力,2026-06-24 01:00,19.9,58,2.9,0,1002.9,1009.3,78
737,辫力,2026-06-24 02:00,19.4,52.6,2.3,0,1002.6,1009,79
737,辫力,2026-06-24 03:00,19.1,53.7,2.5,0,1002.1,1008.5,82
737,辫力,2026-06-24 04:00,18.8,54,2.8,0,1001.7,1008.1,82
737,辫力,2026-06-24 05:00,18.6,52.8,2.5,0,1001.8,1008.2,83
737,辫力,2026-06-24 06:00,19.6,70.7,3.9,0,1001.7,1008.1,80
737,辫力,2026-06-24 07:00,19.8,62,2.8,0,1001.9,1008.2,80
737,辫力,2026-06-24 08:00,21.3,73.4,3.9,0,1001.7,1008,76
737,辫力,2026-06-24 09:00,22.7,75.1,3.3,0,1001.4,1007.7,72
737,辫力,2026-06-24 10:00,23.7,79.4,4.3,0,1001.5,1007.7,67
737,辫力,2026-06-24 11:00,24.4,95.4,4,0,1001.3,1007.5,63
737,辫力,2026-06-24 12:00,24.5,89.8,4.2,0,1001.3,1007.5,62
737,辫力,2026-06-24 13:00,24.9,83.3,3.5,0,1001,1007.2,64
737,辫力,2026-06-24 14:00,25.1,72.1,2.9,0,1000.6,1006.8,66
737,辫力,2026-06-24 15:00,25.9,66.5,2.8,0,1000.1,1006.3,62
737,辫力,2026-06-24 16:00,25.6,77.1,4.8,0,999.1,1005.3,62
737,辫力,2026-06-24 17:00,25.5,62.1,2.8,0,999.5,1005.7,65
737,辫力,2026-06-24 18:00,24.8,72.3,3.8,0,999.3,1005.5,63
737,辫力,2026-06-24 19:00,24,54.7,2.4,0,999.6,1005.8,67
737,辫力,2026-06-24 20:00,23.1,58.6,3.4,0,999.9,1006.2,71
737,辫力,2026-06-24 21:00,22.7,65.4,3.5,0,999.9,1006.2,72
737,辫力,2026-06-24 22:00,21.9,68.8,3.3,0,1000.4,1006.7,74
737,辫力,2026-06-24 23:00,21.9,49.7,2.1,0,1000.1,1006.4,75
737,辫力,2026-06-25 00:00,21.6,70.1,2.7,0,999.5,1005.8,75
737,辫力,2026-06-25 01:00,20.9,62.4,3.1,0,999.2,1005.5,77
737,辫力,2026-06-25 02:00,20.1,54.4,2.3,0,998.6,1004.9,79
737,辫力,2026-06-25 03:00,19.8,44.8,1.2,0,998.6,1004.9,82
737,辫力,2026-06-25 04:00,19.1,48.8,1.4,0,998.8,1005.1,86
737,辫力,2026-06-25 05:00,18.9,52.5,1.5,0,999,1005.4,87
737,辫力,2026-06-25 06:00,18.8,352.2,.7,0,999.3,1005.7,89
737,辫力,2026-06-25 07:00,19.8,61.6,2,0,999.1,1005.4,85
737,辫力,2026-06-25 08:00,21.6,50.7,1,0,999.4,1005.7,81
737,辫力,2026-06-25 09:00,22.1,4.1,1,0,999.6,1005.9,82
737,辫力,2026-06-25 10:00,23.2,23.2,.7,0,999.7,1006,76
737,辫力,2026-06-25 11:00,25,284,1.3,0,999.3,1005.5,70
737,辫力,2026-06-25 12:00,25.9,144.9,.9,0,998.5,1004.7,68
737,辫力,2026-06-25 13:00,26.5,247.2,2.1,0,998,1004.2,68
737,辫力,2026-06-25 14:00,27,301.8,2.3,0,997.5,1003.7,67
737,辫力,2026-06-25 15:00,26.7,291.5,4.4,0,997.6,1003.8,64
737,辫力,2026-06-25 16:00,25.8,301.9,4.6,0,997.7,1003.9,64
737,辫力,2026-06-25 17:00,25.1,282.6,5.6,0,997.6,1003.8,66
737,辫力,2026-06-25 18:00,24,291.9,5.5,0,998.2,1004.4,72
737,辫力,2026-06-25 19:00,23.1,290.7,5.3,0,998.6,1004.8,78
737,辫力,2026-06-25 20:00,21.9,286.9,3.9,0,999.2,1005.5,85
737,辫力,2026-06-25 21:00,21.1,262.5,.9,0,999.3,1005.6,89
737,辫力,2026-06-25 22:00,20.9,203.7,2.5,0,999.8,1006.1,90
737,辫力,2026-06-25 23:00,20.7,234.9,2.2,0,999.7,1006,91
737,辫力,2026-06-26 00:00,20.6,269.6,.9,0,999.5,1005.8,91
737,辫力,2026-06-26 01:00,19.9,262.2,1.1,0,999.8,1006.1,96
737,辫力,2026-06-26 02:00,19.1,245.2,1.2,0,1000,1006.4,95
737,辫力,2026-06-26 03:00,18.9,224.5,1.8,0,999.6,1006,96
737,辫力,2026-06-26 04:00,18.3,247.5,1,0,999.6,1006,97
737,辫力,2026-06-26 05:00,18.4,174,1.9,0,999.9,1006.3,97
737,辫力,2026-06-26 06:00,18.5,215.7,2,0,1000,1006.4,96
737,辫力,2026-06-26 07:00,19.8,193.8,1.2,0,1000.2,1006.5,93
737,辫力,2026-06-26 08:00,21.2,277.4,1.7,0,1000.6,1006.9,88
737,辫力,2026-06-26 09:00,22.2,286.6,2.3,0,1000.5,1006.8,80
737,辫力,2026-06-26 10:00,23.3,292.2,2.6,0,1000.4,1006.7,76
737,辫力,2026-06-26 11:00,25,302.2,2.9,0,1000.3,1006.5,67
737,辫力,2026-06-26 12:00,25.5,287.7,2.3,0,999.8,1006,64
737,辫力,2026-06-26 13:00,26.8,231.9,1.6,0,999.2,1005.4,57
737,辫力,2026-06-26 14:00,26.6,297.4,3.8,0,998.9,1005.1,57
737,辫力,2026-06-26 15:00,25.5,281.9,5.8,0,998.6,1004.8,64
737,辫力,2026-06-26 16:00,26.7,311.9,3.6,0,998.3,1004.5,66
737,辫力,2026-06-26 17:00,25.4,299.8,4.2,0,998.2,1004.4,68
737,辫力,2026-06-26 18:00,24.5,293.2,4.5,0,998.3,1004.5,72
737,辫力,2026-06-26 19:00,23.8,305.4,3.3,0,998.7,1004.9,75
737,辫力,2026-06-26 20:00,22.4,291.1,3.4,0,999.3,1005.6,82
737,辫力,2026-06-26 21:00,21.2,259.7,1.1,0,999.4,1005.7,88
737,辫力,2026-06-26 22:00,20.9,209,1.9,0,999.5,1005.8,88
737,辫力,2026-06-26 23:00,20.6,194.4,1.1,0,999.4,1005.7,90
737,辫力,2026-06-27 00:00,20.4,201.5,2.1,0,999.2,1005.5,92
737,辫力,2026-06-27 01:00,20.2,186.9,1.1,0,998.8,1005.1,92
737,辫力,2026-06-27 02:00,19.9,162.2,2.2,0,998.8,1005.1,95
737,辫力,2026-06-27 03:00,19.7,147.3,1.9,0,998.5,1004.8,93
737,辫力,2026-06-27 04:00,19.6,155.5,1,0,998.3,1004.6,93
737,辫力,2026-06-27 05:00,19,0,.3,0,998.7,1005,95
737,辫力,2026-06-27 06:00,18.9,77.9,1.3,0,999,1005.4,96
737,辫力,2026-06-27 07:00,19.9,191.8,.5,0,999.3,1005.6,93
737,辫力,2026-06-27 08:00,22.7,97.3,1.4,0,999.1,1005.4,84
737,辫力,2026-06-27 09:00,24.4,355.8,1.3,0,999.2,1005.4,80
737,辫力,2026-06-27 10:00,26.3,63.4,2,0,999,1005.2,66
737,辫力,2026-06-27 11:00,28,40.8,2.3,0,999.1,1005.2,62
737,辫力,2026-06-27 12:00,29.4,23,2.9,0,999,1005.1,56
737,辫力,2026-06-27 13:00,29.8,12.7,2.6,0,998.5,1004.6,56
737,辫力,2026-06-27 14:00,30.5,309,2.4,0,998,1004.1,53
737,辫力,2026-06-27 15:00,28.5,298.5,3.1,0,997.8,1003.9,62
737,辫力,2026-06-27 16:00,27.8,294.2,7.1,0,997.6,1003.7,65
737,辫力,2026-06-27 17:00,27.2,295.4,5.7,0,997.7,1003.8,61
737,辫力,2026-06-27 18:00,27.3,293.1,4.6,0,998,1004.1,60
737,辫力,2026-06-27 19:00,25.3,289.8,4,0,998.4,1004.6,66
737,辫力,2026-06-27 20:00,24,240.3,1.9,0,999.2,1005.4,67
737,辫力,2026-06-27 21:00,23.2,236.8,2,0,999.6,1005.9,73
737,辫力,2026-06-27 22:00,22.2,236,2.4,0,1000.4,1006.7,82
737,辫力,2026-06-27 23:00,22.1,212.6,2.7,0,1000.9,1007.2,78
737,辫力,2026-06-28 00:00,21.9,227.2,2.5,0,1001.2,1007.5,77
737,辫力,2026-06-28 01:00,21.6,187.2,2,0,1001.6,1007.9,79
737,辫力,2026-06-28 02:00,20.7,161.9,2.7,0,1001.5,1007.8,87
737,辫力,2026-06-28 03:00,20.3,163.5,2.5,0,1001.6,1007.9,88
737,辫力,2026-06-28 04:00,20.4,188,2.3,0,1002.1,1008.4,88
737,辫力,2026-06-28 05:00,19.6,166.2,2.4,0,1002.4,1008.8,91
737,辫力,2026-06-28 06:00,19.4,152.2,2.5,0,1002.5,1008.9,91
737,辫力,2026-06-28 07:00,21.1,159.1,1.7,0,1002.7,1009,87
737,辫力,2026-06-28 08:00,22.7,193.8,1.2,0,1003.1,1009.4,85
737,辫力,2026-06-28 09:00,24.6,259.5,1.2,0,1003.2,1009.4,81
737,辫力,2026-06-28 10:00,25.2,282.9,2.4,0,1003.3,1009.5,75
737,辫力,2026-06-28 11:00,27,266.9,2.2,0,1003.5,1009.7,69
737,辫力,2026-06-28 12:00,28.3,284.7,2.9,0,1003.3,1009.5,70
737,辫力,2026-06-28 13:00,28.2,295.1,4.5,0,1003,1009.2,67
737,辫力,2026-06-28 14:00,28,288.8,5.2,0,1002.7,1008.9,64
737,辫力,2026-06-28 15:00,27.9,287.7,5.2,0,1002.4,1008.6,68
737,辫力,2026-06-28 16:00,27.4,291.3,5.8,0,1002.4,1008.6,69
737,辫力,2026-06-28 17:00,25.5,288.4,5.9,0,1002.8,1009,73
737,辫力,2026-06-28 18:00,24.8,290.7,5.1,0,1002.8,1009,76
737,辫力,2026-06-28 19:00,24,282.4,3.9,0,1003.2,1009.5,83
737,辫力,2026-06-28 20:00,23.3,281.6,3.6,0,1003.7,1010,85
737,辫力,2026-06-28 21:00,22.9,255.9,2,0,1004.3,1010.6,89
737,辫力,2026-06-28 22:00,22.6,248.5,1.5,0,1005.2,1011.5,90
737,辫力,2026-06-28 23:00,22.4,238.5,1.5,0,1005.7,1012,90
737,辫力,2026-06-29 00:00,22.1,215.6,1.7,0,1005.6,1011.9,91
737,辫力,2026-06-29 01:00,22.2,209.1,1.4,0,1005.8,1012.1,91
737,辫力,2026-06-29 02:00,22.1,237.8,.5,0,1005.6,1011.9,91
737,辫力,2026-06-29 03:00,21.7,282.7,.6,0,1005.3,1011.6,92
737,辫力,2026-06-29 04:00,21.7,0,.3,0,1005.5,1011.8,93
737,辫力,2026-06-29 05:00,21.8,161.6,1.4,0,1005.2,1011.5,95
737,辫力,2026-06-29 06:00,21.3,189.2,1.3,0,1005.9,1012.2,96
737,辫力,2026-06-29 07:00,23.4,0,.2,0,1006,1012.3,91
737,辫力,2026-06-29 08:00,23.5,257.1,.6,0,1006,1012.3,88
737,辫力,2026-06-29 09:00,25.2,39.1,.6,0,1005.9,1012.1,80
737,辫力,2026-06-29 10:00,26.4,27.8,1.3,0,1005.9,1012.1,76
737,辫力,2026-06-29 11:00,27.1,283.1,2.6,0,1005.8,1012,71
737,辫力,2026-06-29 12:00,27.6,277.4,3.1,0,1005.7,1011.9,62
737,辫力,2026-06-29 13:00,28.1,297.2,3.8,0,1005.5,1011.7,69
737,辫力,2026-06-29 14:00,28.4,282.4,4.8,0,1005.1,1011.3,67
737,辫力,2026-06-29 15:00,28.5,288.7,5.5,0,1004.9,1011.1,65
737,辫力,2026-06-29 16:00,28.4,292.4,4.5,0,1004.5,1010.7,67
737,辫力,2026-06-29 17:00,27.7,286.3,5.5,0,1004.8,1011,70
737,辫力,2026-06-29 18:00,26,292.1,6.3,0,1004.9,1011.1,73
737,辫力,2026-06-29 19:00,24.8,282.9,4.9,0,1005.1,1011.3,80
737,辫力,2026-06-29 20:00,23.6,266.9,3,0,1005.7,1012,84
737,辫力,2026-06-29 21:00,23.1,258.4,2,0,1006.3,1012.6,87
737,辫力,2026-06-29 22:00,23.2,269.5,.9,0,1007,1013.3,87
737,辫力,2026-06-29 23:00,22.9,220.3,1.9,0,1006.9,1013.2,85
737,辫力,2026-06-30 00:00,22.4,218.3,2,0,1007,1013.3,85
737,辫力,2026-06-30 01:00,22.5,269,1.4,0,1006.9,1013.2,86
737,辫力,2026-06-30 02:00,21.9,0,.3,0,1006.8,1013.1,88
737,辫力,2026-06-30 03:00,22,0,0,0,1006.9,1013.2,88
737,辫力,2026-06-30 04:00,21.9,80,1.3,0,1006.6,1012.9,89
737,辫力,2026-06-30 05:00,21.6,154.3,1.2,0,1006.8,1013.1,90
737,辫力,2026-06-30 06:00,21.6,162.1,2.1,0,1006.9,1013.2,90
737,辫力,2026-06-30 07:00,23.2,104.3,1.9,0,1006.3,1012.6,86
737,辫力,2026-06-30 08:00,24.7,77.1,1.6,0,1006.6,1012.9,79
737,辫力,2026-06-30 09:00,26.3,63.2,1.8,0,1006.3,1012.5,71
737,辫力,2026-06-30 10:00,28,42.3,1.2,0,1006.2,1012.4,69
737,辫力,2026-06-30 11:00,27.8,340.1,1.9,0,1005.8,1012,65
737,辫力,2026-06-30 12:00,29.1,51.8,1.7,0,1005,1011.2,67
737,辫力,2026-06-30 13:00,29,319.7,2.4,0,1004.5,1010.6,62
737,辫力,2026-06-30 14:00,31.1,314.3,1.8,0,1003.8,1009.9,59
737,辫力,2026-06-30 15:00,30.1,356.1,2.1,0,1003.4,1009.5,59
737,辫力,2026-06-30 16:00,30.1,279.7,3.7,0,1002.8,1008.9,61
737,辫力,2026-06-30 17:00,29.1,306.4,4.8,0,1002.9,1009,62
737,辫力,2026-06-30 18:00,27.1,275,5.8,0,1003.4,1009.6,59
737,辫力,2026-06-30 19:00,25.2,282.8,5.8,0,1003.8,1010,69
737,辫力,2026-06-30 20:00,24,279.7,4.2,0,1004.2,1010.5,79
737,辫力,2026-06-30 21:00,23.4,281.2,2.6,0,1004.5,1010.8,86
737,辫力,2026-06-30 22:00,23.2,272.8,.6,0,1004.8,1011.1,87
737,辫力,2026-06-30 23:00,23.5,241.6,.8,0,1004.1,1010.4,86
737,辫力,2026-07-01 00:00,23.2,169.3,1.5,0,1003.7,1010,86
737,辫力,2026-07-01 01:00,23.3,206.9,.5,0,1003.3,1009.6,83
737,辫力,2026-07-01 02:00,23.3,165.8,1.2,0,1002.9,1009.2,83
737,辫力,2026-07-01 03:00,23.4,164.9,1.7,0,1002.5,1008.8,79
737,辫力,2026-07-01 04:00,22.2,159,2.2,0,1001.7,1008,86
737,辫力,2026-07-01 05:00,22.5,116.7,1.9,0,1001,1007.3,86
737,辫力,2026-07-01 06:00,21.3,81.3,1.9,0,1000.8,1007.1,92
737,辫力,2026-07-01 07:00,21.4,96.6,2.8,.5,1000.3,1006.6,93
737,辫力,2026-07-01 08:00,21.8,98.3,3.4,0,1000.7,1007,86
737,辫力,2026-07-01 09:00,21,66,2.7,.5,1000.6,1006.9,92
737,辫力,2026-07-01 10:00,21.9,88.7,.9,.5,1000.8,1007.1,92
737,辫力,2026-07-01 11:00,22.5,81.9,2.5,0,999.9,1006.2,90
